LOJA;ITEM ;Rede;STATUS 
10 - SUPERMERCADO BAHAMAS VICOSA.;ECONOMICO 30L;BAHAMAS;ATIVO 
10 - SUPERMERCADO BAHAMAS VICOSA.;ECONOMICO 50L;BAHAMAS;ATIVO 
10 - SUPERMERCADO BAHAMAS VICOSA.;BOBINA 20X30;BAHAMAS;ATIVO 
10 - SUPERMERCADO BAHAMAS VICOSA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
11 - SUPERMERCADO BAHAMAS PONTE NOVA.;ECONOMICO 30L;BAHAMAS;ATIVO 
11 - SUPERMERCADO BAHAMAS PONTE NOVA.;BOBINA 20X30;BAHAMAS;ATIVO 
11 - SUPERMERCADO BAHAMAS PONTE NOVA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
11 - SUPERMERCADO BAHAMAS PONTE NOVA.;ECONOMICO 50L;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;ECONOMICO 50L;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;BOBINA 20X30;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;BOBINA 25X35;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;ECONOMICO 30L;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;SACOLA 29X39 ;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;SACOLA 38X48 ;BAHAMAS;ATIVO 
12 - BAHAMAS MIX JF FABRICA.;BOBINA 30X40;BAHAMAS;ATIVO 
13 - MERCADO BAHAMAS JF POCO RICO.;BOBINA 20X30;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;ECONOMICO 30L;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;BOBINA 25X35;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;BOBINA 20X30;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;BOBINA 30X40;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;SACOLA 38X48 ;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;ECONOMICO 50L;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;SACOLA 29X39 ;BAHAMAS;ATIVO 
14 - BAHAMAS MIX CATAGUASES.;ECONOMICO 100L ;BAHAMAS;ATIVO 
15 - SUPERMERCADO BAHAMAS JF INDEPENDENCIA.;ECONOMICO 50L;BAHAMAS;ATIVO 
15 - SUPERMERCADO BAHAMAS JF INDEPENDENCIA.;ECONOMICO 30L;BAHAMAS;ATIVO 
15 - SUPERMERCADO BAHAMAS JF INDEPENDENCIA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
15 - SUPERMERCADO BAHAMAS JF INDEPENDENCIA.;BOBINA 20X30;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;BOBINA 20X30;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;BOBINA 30X40;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;ECONOMICO 100L ;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;ECONOMICO 30L;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;SACOLA 29X39 ;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;BOBINA 25X35;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;ECONOMICO 50L;BAHAMAS;ATIVO 
17 - BAHAMAS MIX UBA AVENIDA;SACOLA 38X48 ;BAHAMAS;ATIVO 
18 - MERCADO BAHAMAS JF GRAMA.;BOBINA 20X30;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;ECONOMICO 50L;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;ECONOMICO 30L;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;BOBINA 20X30;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;ECONOMICO 100L ;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;BOBINA 30X40;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;BOBINA 25X35;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;SACOLA 29X39 ;BAHAMAS;ATIVO 
19 - BAHAMAS MIX FERREIRA GUIMARAES;SACOLA 38X48 ;BAHAMAS;ATIVO 
02 - HIPER BAHAMAS SAO PEDRO;ECONOMICO 50L;BAHAMAS;ATIVO 
02 - HIPER BAHAMAS SAO PEDRO;ECONOMICO 100L ;BAHAMAS;ATIVO 
02 - HIPER BAHAMAS SAO PEDRO;ECONOMICO 30L;BAHAMAS;ATIVO 
02 - HIPER BAHAMAS SAO PEDRO;BOBINA 20X30;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;ECONOMICO 50L;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;BOBINA 25X35;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;ECONOMICO 30L;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;BOBINA 20X30;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;BOBINA 30X40;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;SACOLA 29X39 ;BAHAMAS;ATIVO 
20 - BAHAMAS MIX BENFICA.;SACOLA 38X48 ;BAHAMAS;ATIVO 
21 - HIPER BAHAMAS GETULIO VARGAS;ECONOMICO 50L;BAHAMAS;ATIVO 
21 - HIPER BAHAMAS GETULIO VARGAS;ECONOMICO 30L;BAHAMAS;ATIVO 
21 - HIPER BAHAMAS GETULIO VARGAS;ECONOMICO 100L ;BAHAMAS;ATIVO 
21 - HIPER BAHAMAS GETULIO VARGAS;BOBINA 20X30;BAHAMAS;ATIVO 
23 - SUPERMERCADO BAHAMAS ALEM PARAIBA.;ECONOMICO 50L;BAHAMAS;ATIVO 
23 - SUPERMERCADO BAHAMAS ALEM PARAIBA.;ECONOMICO 30L;BAHAMAS;ATIVO 
23 - SUPERMERCADO BAHAMAS ALEM PARAIBA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
23 - SUPERMERCADO BAHAMAS ALEM PARAIBA.;BOBINA 20X30;BAHAMAS;ATIVO 
25 - SUPERMERCADO BAHAMAS JF TEIXEIRAS.;ECONOMICO 50L;BAHAMAS;ATIVO 
25 - SUPERMERCADO BAHAMAS JF TEIXEIRAS.;ECONOMICO 100L ;BAHAMAS;ATIVO 
25 - SUPERMERCADO BAHAMAS JF TEIXEIRAS.;ECONOMICO 30L;BAHAMAS;ATIVO 
25 - SUPERMERCADO BAHAMAS JF TEIXEIRAS.;BOBINA 20X30;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;ECONOMICO 50L;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;ECONOMICO 100L ;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;ECONOMICO 30L;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;BOBINA 25X35;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;BOBINA 20X30;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;BOBINA 30X40;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;SACOLA 29X39 ;BAHAMAS;ATIVO 
26 - BAHAMAS MIX JF SALVATERRA;SACOLA 38X48 ;BAHAMAS;ATIVO 
27 - SUPERMERCADO BAHAMAS SAO JOAO DEL REI.;ECONOMICO 100L ;BAHAMAS;ATIVO 
27 - SUPERMERCADO BAHAMAS SAO JOAO DEL REI.;ECONOMICO 50L;BAHAMAS;ATIVO 
27 - SUPERMERCADO BAHAMAS SAO JOAO DEL REI.;BOBINA 20X30;BAHAMAS;ATIVO 
27 - SUPERMERCADO BAHAMAS SAO JOAO DEL REI.;ECONOMICO 30L;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;ECONOMICO 30L;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;ECONOMICO 100L ;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;ECONOMICO 50L;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;BOBINA 30X40;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;BOBINA 20X30;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;BOBINA 25X35;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;SACOLA 38X48 ;BAHAMAS;ATIVO 
28 - BAHAMAS MIX BARB.;SACOLA 29X39 ;BAHAMAS;ATIVO 
3 - SUPERMERCADO BAHAMAS BARBACENA.;ECONOMICO 50L;BAHAMAS;ATIVO 
3 - SUPERMERCADO BAHAMAS BARBACENA.;BOBINA 20X30;BAHAMAS;ATIVO 
3 - SUPERMERCADO BAHAMAS BARBACENA.;ECONOMICO 30L;BAHAMAS;ATIVO 
3 - SUPERMERCADO BAHAMAS BARBACENA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
30 - SUPERMERCADO BAHAMAS CATAGUASES 2.;ECONOMICO 50L;BAHAMAS;ATIVO 
30 - SUPERMERCADO BAHAMAS CATAGUASES 2.;ECONOMICO 30L;BAHAMAS;ATIVO 
30 - SUPERMERCADO BAHAMAS CATAGUASES 2.;ECONOMICO 100L ;BAHAMAS;ATIVO 
30 - SUPERMERCADO BAHAMAS CATAGUASES 2.;BOBINA 20X30;BAHAMAS;ATIVO 
32 - BAHAMAS MIX UBERLANDIA J. PINHEIRO;BOBINA 30X40;BAHAMAS;ATIVO 
32 - BAHAMAS MIX UBERLANDIA J. PINHEIRO;BOBINA 20X30;BAHAMAS;ATIVO 
32 - BAHAMAS MIX UBERLANDIA J. PINHEIRO;SACOLA 38X48 ;BAHAMAS;ATIVO 
32 - BAHAMAS MIX UBERLANDIA J. PINHEIRO;SACOLA 29X39 ;BAHAMAS;ATIVO 
32 - BAHAMAS MIX UBERLANDIA J. PINHEIRO;BOBINA 25X35;BAHAMAS;ATIVO 
33 - SUPERMERCADO BAHAMAS UBERLANDIA STA ROSA.;BOBINA 20X30;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;BOBINA 25X35;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;BOBINA 20X30;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;ECONOMICO 50L;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;BOBINA 30X40;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;ECONOMICO 30L;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;SACOLA 38X48 ;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;ECONOMICO 100L ;BAHAMAS;ATIVO 
34 - BAHAMAS MIX MURIAE.;SACOLA 29X39 ;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;BOBINA 20X30;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;BOBINA 25X35;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;ECONOMICO 50L;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;SACOLA 38X48 ;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;ECONOMICO 100L ;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;BOBINA 30X40;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;ECONOMICO 30L;BAHAMAS;ATIVO 
35 - BAHAMAS MIX LEOPOLDINA.;SACOLA 29X39 ;BAHAMAS;ATIVO 
38 - SUPERMERCADO BAHAMAS UBERLANDIA GRANADA;ECONOMICO 100L ;BAHAMAS;ATIVO 
38 - SUPERMERCADO BAHAMAS UBERLANDIA GRANADA;BOBINA 20X30;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;BOBINA 25X35;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA 29X39 ;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;BOBINA 30X40;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;BOBINA 20X30;BAHAMAS;ATIVO 
39 - BAHAMAS MIX UBERLANDIA AEROPORTO;SACOLA 38X48 ;BAHAMAS;ATIVO 
4 - MERCADO BAHAMAS JF STA LUZIA.;BOBINA 20X30;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;BOBINA 25X35;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;BOBINA 20X30;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;BOBINA 30X40;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;ECONOMICO 50L;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;ECONOMICO 100L ;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;ECONOMICO 30L;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;SACOLA 38X48 ;BAHAMAS;ATIVO 
40 - BAHAMAS MIX UBA;SACOLA 29X39 ;BAHAMAS;ATIVO 
42 - BAHAMAS MIX ALEM PARAIBA;BOBINA 25X35;BAHAMAS;ATIVO 
42 - BAHAMAS MIX ALEM PARAIBA;ECONOMICO 30L;BAHAMAS;ATIVO 
